US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
Antigua and Barbuda,nan,17.0608,-61.7964
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
Seychelles,nan,-4.6796,55.492
Eswatini,nan,-26.5225,31.4659
Saint Lucia,nan,13.9094,-60.9789
Saint Vincent and the Grenadines,nan,12.9843,-61.2872
US,US,37.0902,-95.7129
Congo (Brazzaville),nan,-4.0383,21.7587
Tanzania,nan,-6.369,34.8888
US,US,37.0902,-95.7129
Barbados,nan,13.1939,-59.5432
Mauritius,nan,-20.2,57.5
Gambia, The,nan,13.4432,-15.3101
Bahamas, The,nan,25.0343,-77.3963
Cabo Verde,nan,16.5388,-23.0418
Cape Verde,nan,15.1111,-23.6167
Dominica,nan,15.415,-61.371
Grenada,nan,12.1165,-61.678999999999995
Timor-Leste,nan,-8.8742,125.7275
Guadeloupe,nan,16.265,-61.551
Reunion,nan,-21.1151,55.5364
Mayotte,nan,-12.8275,45.1662
US,US,37.0902,-95.7129
US,US,37.0902,-95.7129
Guam,nan,13.4443,144.7937
Guernsey,nan,49.45,-2.58
Jersey,nan,49.19,-2.11
The Gambia,nan,13.4667,-16.6
